"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","REF_SECTOR","Reference sector","YEAR","Year","Value","Flag Codes","Flags"
"HRV","Croatia","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_35","Upper secondary vocational education","INST_PRIV","All private educational institutions","2021","2021",,"m","Missing value; data cannot exist"
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2013","2013",,"o","Missing value"
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2014","2014",,"o","Missing value"
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2015","2015",16.314,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2016","2016",15.846,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2017","2017",15.542,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2018","2018",15.323,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2019","2019",15.467,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2020","2020",15.347,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2021","2021",14.507,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2013","2013",,"o","Missing value"
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2014","2014",,"o","Missing value"
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2015","2015",16.645,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2016","2016",16.202,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2017","2017",15.855,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2018","2018",15.713,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2019","2019",15.916,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2020","2020",15.815,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2021","2021",14.896,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PRIV","All private educational institutions","2013","2013",,"o","Missing value"
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PRIV","All private educational institutions","2014","2014",,"o","Missing value"
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PRIV","All private educational institutions","2015","2015",10.549,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PRIV","All private educational institutions","2016","2016",10.066,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PRIV","All private educational institutions","2017","2017",10.566,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PRIV","All private educational institutions","2018","2018",10.364,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PRIV","All private educational institutions","2019","2019",10.421,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PRIV","All private educational institutions","2020","2020",10.349,,
"ROU","Romania","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PRIV","All private educational institutions","2021","2021",10.177,,
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2013","2013",,"o","Missing value"
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2014","2014",,"o","Missing value"
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2015","2015",14.892,,
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2016","2016",14.458,,
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2017","2017",14.613,,
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2018","2018",14.591,,
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2019","2019",14.748,,
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2020","2020",14.624,,
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_T","All public and private educational institutions","2021","2021",13.835,,
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2013","2013",,"o","Missing value"
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2014","2014",,"o","Missing value"
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2015","2015",16.645,,
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2016","2016",16.202,,
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2017","2017",15.855,,
"ROU","Romania","PERS_RATIO_MANA","Ratio of students to total teaching staff by type of institutions","ISCED11_0","Early childhood education","INST_PUB","Public educational institutions","2018","2018",15.713,,
