"COUNTRY","Country","ISC11","ISC11","REF_SECTOR","REF_SECTOR","COUNTERPART_SECTOR","COUNTERPART_SECTOR","EXPENDITURE_TYPE","EXPENDITURE_TYPE","UNIT_MEASURE","UNIT_MEASURE","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"CHN","China (People's Republic of)","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
"CHN","China (People's Republic of)","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",,"m","Missing data"
"CHN","China (People's Republic of)","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"m","Missing data"
"CHN","China (People's Republic of)","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",,"m","Missing data"
"CHN","China (People's Republic of)","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",,"m","Missing data"
"CHN","China (People's Republic of)","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",,"m","Missing data"
"CHN","China (People's Republic of)","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",,"m","Missing data"
"CHN","China (People's Republic of)","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",,"m","Missing data"
"CHN","China (People's Republic of)","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
"CHN","China (People's Republic of)","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",,"m","Missing data"
"CHN","China (People's Republic of)","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"m","Missing data"
"CHN","China (People's Republic of)","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",,"m","Missing data"
"CHN","China (People's Republic of)","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",,"m","Missing data"
"IDN","Indonesia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",,"m","Missing data"
"IDN","Indonesia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",,"m","Missing data"
"IDN","Indonesia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",,"m","Missing data"
"IDN","Indonesia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
"IDN","Indonesia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",,"m","Missing data"
"IDN","Indonesia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"m","Missing data"
"IDN","Indonesia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",,"m","Missing data"
"IDN","Indonesia","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",,"m","Missing data"
"IDN","Indonesia","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",,"m","Missing data"
"IDN","Indonesia","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",,"m","Missing data"
"IDN","Indonesia","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",,"m","Missing data"
"IDN","Indonesia","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
"IDN","Indonesia","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",,"m","Missing data"
"IDN","Indonesia","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"m","Missing data"
"IDN","Indonesia","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",,"m","Missing data"
"IDN","Indonesia","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",,"m","Missing data"
"IDN","Indonesia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",,"m","Missing data"
"IDN","Indonesia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",,"m","Missing data"
"IDN","Indonesia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",,"m","Missing data"
"IDN","Indonesia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
"IDN","Indonesia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",,"m","Missing data"
"IDN","Indonesia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"m","Missing data"
"IDN","Indonesia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",,"m","Missing data"
"IDN","Indonesia","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",,"m","Missing data"
"IND","India","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",,"m","Missing data"
"IND","India","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",,"m","Missing data"
"IND","India","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",,"m","Missing data"
"IND","India","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
"IND","India","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",,"m","Missing data"
"IND","India","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"m","Missing data"
"IND","India","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",,"m","Missing data"
"IND","India","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",,"m","Missing data"
"IND","India","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",,"m","Missing data"
"IND","India","L3","Upper secondary education (ISCED2011 level 3)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2021","2021",,"m","Missing data"
"IND","India","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",,"m","Missing data"
"IND","India","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",,"m","Missing data"
"IND","India","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2014","2014",,"m","Missing data"
"IND","India","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2015","2015",,"m","Missing data"
"IND","India","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2016","2016",,"m","Missing data"
"IND","India","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2017","2017",,"m","Missing data"
"IND","India","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2018","2018",,"m","Missing data"
"IND","India","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2019","2019",,"m","Missing data"
"IND","India","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2020","2020",,"m","Missing data"
"IND","India","L1","Primary education (ISCED2011 level 1)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2021","2021",,"m","Missing data"
"IND","India","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2012","2012",,"m","Missing data"
"IND","India","L2","Lower secondary education (ISCED2011 level 2)","T","All sectors","T","All sectors","T","All expenditure types","USD_PPP","USD Purchasing Power Parity","FIN_EXP_SOURCE","Expenditure by source","2013","2013",,"m","Missing data"
