"COUNTRY","Country","ISC11A","ISCED 2011 A education level","SEX","Gender","AGE","Age","FIELD","Field","MEASURE","Measure","INDICATOR","INDICATOR","YEAR","Reference year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"E22","European Union 22 members in OECD","L0","Less than primary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E22","European Union 22 members in OECD","L1_T_SC3T4","Primary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,14.190214,,
"E22","European Union 22 members in OECD","L2_T_SC2","Completion of intermediate lower secondary programmes","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E22","European Union 22 members in OECD","L2_T_SC3T4","Lower secondary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,10.445492,,
"E22","European Union 22 members in OECD","L3_T_SC2","Completion of intermediate upper secondary programmes","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E22","European Union 22 members in OECD","L3T4","Upper secondary or post-secondary non-tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,4.8009104,,
"E22","European Union 22 members in OECD","L3","Upper secondary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,4.8104038,,
"E22","European Union 22 members in OECD","L4","Post-secondary non-tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E22","European Union 22 members in OECD","L5T8","Tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,3.249775,,
"E22","European Union 22 members in OECD","L5","Short-cycle tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E22","European Union 22 members in OECD","L6","Bachelor’s or equivalent education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,3.8493477,,
"E22","European Union 22 members in OECD","L7","Master’s or equivalent education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,2.8756837,,
"E22","European Union 22 members in OECD","L8","Doctoral or equivalent education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"BGR","Bulgaria","L3","Upper secondary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",3.5675726,,
"BGR","Bulgaria","L1_T_SC3T4","Primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",25.856319,,
"BGR","Bulgaria","L3_T_SC2","Completion of intermediate upper secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"m","Missing data"
"BGR","Bulgaria","L3","Upper secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",3.9475849,,
"BGR","Bulgaria","L5T8","Tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",2.006448,,
"BGR","Bulgaria","L0","Less than primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",40.421867,"r","Data below a reliability threshold"
"BGR","Bulgaria","L2_T_SC2","Completion of intermediate lower secondary programmes","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"z","Not applicable"
"BGR","Bulgaria","L4","Post-secondary non-tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"c","Data below the publication limit"
"BGR","Bulgaria","L3T4","Upper secondary or post-secondary non-tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",3.9437356,,
"BGR","Bulgaria","L1_T_SC3T4","Primary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",17.906256,,
"BGR","Bulgaria","L8","Doctoral or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"m","Missing data"
"BGR","Bulgaria","L3T4","Upper secondary or post-secondary non-tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",3.5525403,,
"BGR","Bulgaria","L5","Short-cycle tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"z","Not applicable"
"BGR","Bulgaria","L7","Master’s or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",1.1384151,,
"BGR","Bulgaria","L4","Post-secondary non-tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"c","Data below the publication limit"
"BGR","Bulgaria","L6","Bachelor’s or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",1.8628138,,
"BGR","Bulgaria","L2_T_SC3T4","Lower secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",11.591226,,
"BGR","Bulgaria","L0T2","Below upper secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",14.167789,,
"BGR","Bulgaria","L8","Doctoral or equivalent education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"m","Missing data"
"BGR","Bulgaria","L6","Bachelor’s or equivalent education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",2.4890501,,
"BGR","Bulgaria","L0","Less than primary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",33.058723,"r","Data below a reliability threshold"
"BGR","Bulgaria","L2_T_SC3T4","Lower secondary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",10.1103,,
"BGR","Bulgaria","L3_T_SC2","Completion of intermediate upper secondary programmes","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"m","Missing data"
"BGR","Bulgaria","L0T2","Below upper secondary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",11.4228,,
"BGR","Bulgaria","L5","Short-cycle tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"z","Not applicable"
"BGR","Bulgaria","L5T8","Tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",1.3631225,,
"BGR","Bulgaria","L2_T_SC2","Completion of intermediate lower secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",,"z","Not applicable"
"BGR","Bulgaria","L7","Master’s or equivalent education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2022","2022",1.8467983,,
"E25","EU25: European Union of twenty-five","L2_T_SC2","Completion of intermediate lower secondary programmes","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E25","EU25: European Union of twenty-five","L2_T_SC2","Completion of intermediate lower secondary programmes","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E25","EU25: European Union of twenty-five","L5","Short-cycle tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E25","EU25: European Union of twenty-five","L7","Master’s or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,2.898174,,
"E25","EU25: European Union of twenty-five","L5T8","Tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,3.3057029,,
"E25","EU25: European Union of twenty-five","L0T2","Below upper secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,13.401522,,
"E25","EU25: European Union of twenty-five","L3","Upper secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,5.9951008,,
"E25","EU25: European Union of twenty-five","L4","Post-secondary non-tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E25","EU25: European Union of twenty-five","L8","Doctoral or equivalent education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E25","EU25: European Union of twenty-five","L0","Less than primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E25","EU25: European Union of twenty-five","L3T4","Upper secondary or post-secondary non-tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,4.6939336,,
"E25","EU25: European Union of twenty-five","L2_T_SC3T4","Lower secondary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,12.881034,,
"E25","EU25: European Union of twenty-five","L3T4","Upper secondary or post-secondary non-tertiary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,5.9267328,,
"E25","EU25: European Union of twenty-five","L3_T_SC2","Completion of intermediate upper secondary programmes","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,,"m","Missing data"
"E25","EU25: European Union of twenty-five","L2_T_SC3T4","Lower secondary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,10.470411,,
"E25","EU25: European Union of twenty-five","L1_T_SC3T4","Primary education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,18.453156,,
"E25","EU25: European Union of twenty-five","L1_T_SC3T4","Primary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,14.786536,,
"E25","EU25: European Union of twenty-five","L6","Bachelor’s or equivalent education","F","Women","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,3.8691922,,
"E25","EU25: European Union of twenty-five","L0T2","Below upper secondary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,10.883806,,
"E25","EU25: European Union of twenty-five","L6","Bachelor’s or equivalent education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,3.787516,,
"E25","EU25: European Union of twenty-five","L5T8","Tertiary education","M","Men","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year",,,"0","Units",,,3.1345671,,
